filename,r2_key,production_url,source_type,file_type,file_size,file_size_bytes,url_exists,article_ids,article_count,last_modified,etag,ai_caption_alt,ai_caption_descriptive,ai_caption_seo,needs_caption
custom-tallyfy-zap-8.png,custom-tallyfy-zap-8.png,https://screenshots.tallyfy.com/custom-tallyfy-zap-8.png,native,.png,34.0KB,34796,True,pro-integrations-middleware-zapier-how-to-customize-your-tallyfy-zap-for-launch-process,1,2024-05-10T06:22:39.176Z,a3eef50770cf2d3d33263dfae723ef72,Zapier action configuration showing Tallyfy task creation fields,"Zapier integration interface displaying action configuration for creating a Tallyfy task, with fields for task details and assignment options visible",Zapier action setup for creating Tallyfy tasks with field mapping configuration,no
desktop-light-access-help-and-faqs.png,tallyfy/pro/desktop-light-access-help-and-faqs.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-access-help-and-faqs.png,native,.png,395.5KB,404983,True,pro-miscellaneous-support-how-to-access-the-tallyfy-user-guide,1,2024-09-24T02:01:37.972Z,5943c9cef9702b774f88b316d95f9fcd,User menu dropdown with Help and FAQs option highlighted,"Tallyfy user menu showing account options including Settings, Invite New Coworker, Help and FAQs (highlighted), Product Updates, and Quick Tutorial",Access help and FAQs from user menu dropdown in Tallyfy dashboard navigation,no
desktop-light-access-user-guide.png,tallyfy/pro/desktop-light-access-user-guide.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-access-user-guide.png,native,.png,460.4KB,471438,True,pro-miscellaneous-support-how-to-access-the-tallyfy-user-guide,1,2024-09-24T02:01:18.281Z,b6a87bb79a6704f95e5c30cacd1b94f6,User guide panel with search bar and expandable content sections,"User guide interface displaying a search field at top, collapsible sections for Tallyfy basics, processes, tasks, and advanced features with arrow indicators",Tallyfy user guide panel with search functionality and categorized help sections,no
desktop-light-add-field-document.png,tallyfy/pro/desktop-light-add-field-document.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-add-field-document.png,native,.png,495.4KB,507272,True,pro-index,1,2024-09-24T02:01:22.836Z,040d5b4808f0037df1189c271e12f87e,Document upload field with attachment icon in form builder,"Form builder interface showing a 'Document' field type option with a paperclip icon, allowing users to add file upload capabilities to workflow forms",Add document upload field to Tallyfy form - file attachment field type selection interface,no
desktop-light-add-filter-to-task.png,tallyfy/pro/desktop-light-add-filter-to-task.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-add-filter-to-task.png,native,.png,131.5KB,134706,True,pro-tracking-and-tasks-tasks-view-how-can-i-customize-task-views-in-tallyfy,1,2024-09-24T02:01:53.558Z,20f94d78e04e400f89e31ee33de476bb,Task filter panel with status and assignee options,"Filter panel showing status options (To do, Completed), assignee filters (Me, Anyone, Created for others), and state filters (All states, Overdue, Due Soon)","Tallyfy task filtering interface with status, assignee, and deadline filter options",no
desktop-light-add-guidance-text.png,tallyfy/pro/desktop-light-add-guidance-text.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-add-guidance-text.png,native,.png,438.3KB,448806,True,pro-documenting-templates-edit-templates-how-to-add-guidance-text-to-template-steps,1,2024-09-24T02:00:49.225Z,383c201707a543ac3e13621457a2fd28,Guidance text editor with formatting toolbar and preview panel,"Modal dialog displaying a rich text editor for adding guidance text to a workflow step, featuring formatting options and a split view with editor on left and preview on right",Add guidance text to Tallyfy workflow step with rich text editor and formatting toolbar,no
desktop-light-add-process-folder.png,tallyfy/pro/desktop-light-add-process-folder.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-add-process-folder.png,native,.png,239.2KB,244896,True,pro-tracking-and-tasks-tracker-view-organize-processes-how-can-i-add-tasks-to-folders-in-tallyfy,1,2024-09-24T02:00:55.483Z,9ef3a3f436a573ad45aadcd1dbfbde33,Dialog box to create a new folder for organizing processes,"Create Folder dialog with text field for folder name, Cancel and Create buttons, allowing users to organize processes into custom folders",Tallyfy create folder dialog for organizing process templates and workflows,no
desktop-light-add-task-to-folder.png,tallyfy/pro/desktop-light-add-task-to-folder.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-add-task-to-folder.png,native,.png,598.4KB,612771,True,pro-tracking-and-tasks-tasks-view-how-can-i-add-tasks-to-folders-in-tallyfy,1,2024-09-24T02:01:20.402Z,1b83a9a1ab040fa0d27b5b70b7c7f975,Task detail panel showing 'Add to folder(s)' option highlighted in green,"Task detail panel for 'Buy coffee' with right-side menu expanded, highlighting 'Add to folder(s)' option with green arrow pointer and border",Add task to folder menu option in Tallyfy task management interface detail panel,no
desktop-light-applying-automations-example.png,tallyfy/pro/desktop-light-applying-automations-example.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-applying-automations-example.png,native,.png,310.5KB,317934,True,pro-tutorials-how-can-tallyfy-automate-and-streamline-my-processes,1,2024-09-24T02:01:55.698Z,a4d7d64ae0ff840c117c272c947146e8,Automation rule editor with conditional logic and task assignment,"Automation rule interface showing IF/THEN conditions with form field selections, step completion triggers, and task assignment actions targeting specific workflow steps","Workflow automation builder with conditional rules, step assignments, and trigger conditions",no
desktop-light-archive-process.png,tallyfy/pro/desktop-light-archive-process.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-archive-process.png,native,.png,241.6KB,247447,True,pro-tracking-and-tasks-tracker-view-organize-processes-how-to-archive-and-unarchive-processes-in-tallyfy,1,2024-09-24T02:01:13.254Z,1f54ee553136d194e171d21ce61fc7ce,Process cards with Archive menu option highlighted,"Grid of process cards showing Customer Onboarding and Financial Spend workflows with progress bars, task counts, and assignee avatars. Archive dropdown menu visible.",Archive process feature in Tallyfy with dropdown menu showing Archive and Add to folder options,no
desktop-light-assign-task-group.png,tallyfy/pro/desktop-light-assign-task-group.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-assign-task-group.png,native,.png,439.6KB,450115,True,pro-documenting-groups-how-to-manage-groups-and-assign-tasks-in-tallyfy,1,2024-09-24T02:00:51.270Z,c5dd94349c9b1ead8a40630c3b9e2ca7,Task assignment panel with fixed assignment option selected,"Assignment panel showing Fixed, Dynamic, and Guest options with a search field to add coworkers or groups, invite button, and maximum assignees toggle set to 1",Assign task to group or coworker in Tallyfy with fixed assignment and maximum assignee limit,no
desktop-light-assignee-picker.png,tallyfy/pro/desktop-light-assignee-picker.png,https://screenshots.tallyfy.com/tallyfy%2Fpro%2Fdesktop-light-assignee-picker.png,missing,.png,N/A,0,False,pro-tracking-and-tasks-tasks-what-are-form-fields-in-tallyfy,1,,,,,,no
desktop-light-assignment-automation-example.png,tallyfy/pro/desktop-light-assignment-automation-example.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-assignment-automation-example.png,native,.png,84.5KB,86499,True,pro-documenting-templates-automations-actions-asignment-actions,1,2024-09-24T02:00:47.861Z,d290008395db137e1af6593b427433d5,Assignment automation action interface with fallback assignees field,"Automation rule configuration showing four action types: Assignment, Deadline, Status, and Visibility. Assignment Action selected with fallback assignees input and step selector.",Tallyfy assignment automation rule builder with action types and fallback assignees configuration,no
desktop-light-azure-integration-setup.png,tallyfy/pro/desktop-light-azure-integration-setup.png,https://screenshots.tallyfy.com/tallyfy%2Fpro%2Fdesktop-light-azure-integration-setup.png,missing,.png,N/A,0,False,pro-integrations-azure-translation-how-to-set-up-azure-cognitive-ai-integration,1,,,,,,no
desktop-light-azure-keys-endpoint.png,tallyfy/pro/desktop-light-azure-keys-endpoint.png,https://screenshots.tallyfy.com/tallyfy%2Fpro%2Fdesktop-light-azure-keys-endpoint.png,missing,.png,N/A,0,False,pro-integrations-azure-translation-how-to-set-up-azure-cognitive-ai-integration,1,,,,,,no
desktop-light-change-deadlines-ongoing-process.png,tallyfy/pro/desktop-light-change-deadlines-ongoing-process.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-change-deadlines-ongoing-process.png,native,.png,220.3KB,225636,True,pro-launching-how-can-i-launch-a-process-in-tallyfy,1,2024-09-24T02:01:14.413Z,37ca69cc43970e0c71f1bb44c5729ef1,Tallyfy task list showing deadline dates and assignee avatars,"Tallyfy Financial Spend process view displaying a task list with 10 steps, each showing task names, deadline dates (06/14/2043 8:51pm), assignee avatars with initials FA, and completion status indicators",Tallyfy change deadlines in active process task list view,yes
desktop-light-change-email-notification-settings.png,tallyfy/pro/desktop-light-change-email-notification-settings.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-change-email-notification-settings.png,native,.png,193.8KB,198418,True,pro-settings-personal-settings-how-can-i-manage-email-notifications-in-tallyfy,1,2024-09-24T02:01:54.254Z,3325662990b7f1ac6d92e64ce4503c0d,Email notification preferences panel with toggle switches,"Email notification settings interface displaying multiple toggle switches for different notification types including process updates, task assignments, and system alerts",Email notification settings configuration panel with toggle controls for process and task alerts,no
desktop-light-change-language.png,tallyfy/pro/desktop-light-change-language.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-change-language.png,native,.png,413.7KB,423628,True,pro-tutorials-navigate-tallyfy,1,2024-09-24T02:01:35.217Z,dd2719bf96778704b17a3dbe9dece073,Language settings panel with app and content language options,"Settings panel showing two language configuration sections: App Language set to English with an Edit button, and Content Language for real-time translation currently disabled.",Tallyfy language settings interface showing app language and content translation configuration options,no
desktop-light-change-org-details.png,tallyfy/pro/desktop-light-change-org-details.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-change-org-details.png,native,.png,263.5KB,269815,True,pro-settings-org-settings-how-can-i-update-my-organization-details,1,2024-09-24T02:01:37.088Z,53e00266ebec8bd3cc15e4bc8621bb36,Organization settings form with company name and subdomain fields,Organization details configuration screen displaying editable fields for organization name 'My Organization' and subdomain 'myorganization.tallyfy.com',Organization settings page - edit company name and subdomain URL configuration,no
desktop-light-change-process-name.png,tallyfy/pro/desktop-light-change-process-name.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-change-process-name.png,native,.png,506.6KB,518773,True,pro-tracking-and-tasks-processes-edit-processes-how-can-i-rename-a-process-in-tallyfy,1,2024-09-24T02:01:38.815Z,6687f134a06bb8c088581a6805e9d1bd,Process name editing interface with rename icon and text field,Process details header showing editable process name field with pencil icon. User can click the icon to modify the process title inline.,Rename process feature - edit process name inline with pencil icon in Tallyfy workflow,no
desktop-light-change-process-owner.png,tallyfy/pro/desktop-light-change-process-owner.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-change-process-owner.png,native,.png,511.5KB,523808,True,pro-tracking-and-tasks-processes-edit-processes-how-can-i-edit-tasks-and-processes-in-tallyfy,1,2024-09-24T02:00:49.970Z,e26cefaaa03161bc24547f80ade6a4e8,Process owner reassignment dropdown menu with user list,"Modal dialog for changing process owner, displaying a dropdown menu with searchable user list including profile pictures and names, with Save and Cancel buttons","Change process owner modal, user assignment dropdown, process ownership transfer interface",no
desktop-light-change-profile-picture1701983252467.png,tallyfy/pro/desktop-light-change-profile-picture1701983252467.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-change-profile-picture1701983252467.png,native,.png,282.9KB,289671,True,pro-settings-personal-settings-how-can-i-set-up-my-profile-photo-on-tallyfy,1,2024-09-24T02:01:35.896Z,e5dc0180f68e210ab2919449f5f199ab,Profile settings page with Change Photo button highlighted,"User profile form showing personal details including name, email, privilege level, and member ID. Green arrow points to Change Photo button next to profile picture.",Change profile picture in Tallyfy user settings - Upload photo button and personal information form,no
